Id,dateTime,hour,day,month,weekday,source,destination,rideshare,rideCategory,price,distance,surgeMultiplier,weather,temperature,precipProbability,humidity,windSpeed,windGust,ozone
863dd,2020-11-25 17:30:00,17,25,11,Wed,North End,North Station,Uber,Black,38.88,1.236,1,cloudy,42.74,0,0.76,11.85,15.16,321.8
e618a,2020-11-26 16:56:00,16,26,11,Thu,North Station,North End,Uber,Taxi,38.88,1.296,1,partly-cloudy-day,42.56,0,0.59,8.26,12.74,349.9
81123,2020-11-11 08:50:00,8,11,11,Wed,Boston University,North Station,Uber,WAV,38.88,4.068,1,clear-night,20.37,0,0.63,3.37,3.42,324.4
1ee44,2020-11-16 05:50:00,5,16,11,Mon,West End,Northeastern University,Uber,UberXL,38.88,3.072,1,cloudy,37.67,0,0.64,8.95,15.13,362
046b5,2020-11-01 02:43:00,2,1,11,Sun,Financial District,Fenway,Uber,Black,38.88,5.376,1,partly-cloudy-night,37.9,0,0.8,1.85,2.36,272
942a7,2020-11-26 15:56:00,15,26,11,Thu,Boston University,North Station,Uber,UberPool,38.88,4.068,1,partly-cloudy-day,42.64,0,0.58,8.32,12.36,349.8
efadb,2020-11-02 05:07:00,5,2,11,Mon,Northeastern University,Theatre District,Uber,UberX,38.88,2.328,1,partly-cloudy-night,42.87,0,0.62,7.23,8.98,335
9615c,2020-11-13 00:25:00,0,13,11,Fri,Theatre District,Fenway,Uber,Black SUV,38.88,3.192,1,cloudy,43,0,0.79,3.77,3.82,288
80da0,2020-11-26 11:26:00,11,26,11,Thu,Haymarket Square,Back Bay,Uber,UberX,38.88,2.184,1,partly-cloudy-night,36.94,0,0.71,5.24,7.18,343.7
b8a22,2020-11-25 16:33:00,16,25,11,Wed,Theatre District,Haymarket Square,Uber,Black,38.88,1.932,1,cloudy,42.4,0,0.81,11.09,17.46,331.4
c2283,2020-11-26 00:30:00,0,26,11,Thu,South Station,North Station,Uber,Black SUV,38.88,1.8,1,clear-night,40.53,0,0.71,6.96,10.49,313
da8b0,2020-11-24 23:48:00,23,24,11,Tue,South Station,North Station,Uber,UberXL,38.88,1.8,1,rain,45.74,1,0.89,7.79,7.84,295.2
6cfb5,2020-11-25 09:21:00,9,25,11,Wed,South Station,Financial District,Uber,WAV,38.88,0.756,1,rain,46.28,1,0.91,8.79,15.21,289.1
d7627,2020-11-12 11:30:00,11,12,11,Thu,Beacon Hill,North End,Uber,Taxi,38.88,1.62,1,partly-cloudy-night,29.23,0,0.78,2.83,4.04,291
fe112,2020-11-28 07:47:00,7,28,11,Sat,Back Bay,Boston University,Uber,UberPool,38.88,1.668,1,clear-night,31.82,0,0.83,2.12,2.86,284.8
2feda,2020-11-12 16:15:00,16,12,11,Thu,North End,West End,Uber,UberXL,38.88,1.392,1,clear-day,44.4,0,0.56,3.42,3.47,289
fb1dd,2020-11-27 13:33:00,13,27,11,Fri,Beacon Hill,Haymarket Square,Uber,UberPool,38.88,1.476,1,clear-day,41.69,0,0.58,8.37,12.5,333.4
9c436,2020-11-26 22:58:00,22,26,11,Thu,Financial District,North End,Uber,WAV,38.88,1.452,1,cloudy,41.83,0,0.62,9.01,12.7,352.7
4c85e,2020-11-12 11:45:00,11,12,11,Thu,Beacon Hill,Haymarket Square,Uber,Black SUV,38.88,1.62,1,partly-cloudy-night,29.23,0,0.78,2.83,4.04,291
b6de6,2020-11-25 06:45:00,6,25,11,Wed,Financial District,South Station,Uber,Black,38.88,0.468,1,rain,44.43,1,0.91,11.55,12.65,284.8
70b4a,2020-11-12 09:20:00,9,12,11,Thu,Beacon Hill,Haymarket Square,Uber,Black,38.88,1.62,1,partly-cloudy-night,29.17,0,0.78,2.52,3.38,293.9
6bcef,2020-11-14 19:30:00,19,14,11,Sat,West End,Haymarket Square,Uber,Black SUV,38.88,0.864,1,cloudy,44.46,0,0.69,8.05,13.42,320.6
9f84c,2020-11-14 06:35:00,6,14,11,Sat,Financial District,Boston University,Uber,UberXL,38.88,6.84,1,clear-night,41.76,0,0.67,7.01,8.45,296.6
4.00E+24,2020-11-14 13:30:00,13,14,11,Sat,Theatre District,Haymarket Square,Uber,UberX,38.88,1.932,1,cloudy,43.51,0,0.68,7.19,8.95,319
55c35,2020-11-15 12:40:00,12,15,11,Sun,West End,Haymarket Square,Uber,Taxi,38.88,0.864,1,cloudy,36.41,0.03,0.9,7.06,7.83,323.4
8af65,2020-11-13 19:45:00,19,13,11,Fri,Haymarket Square,North Station,Uber,WAV,38.88,0.588,1,clear-day,54.5,0,0.63,3.06,4.01,299.6
0b60d,2020-11-27 00:53:00,0,27,11,Fri,North End,Beacon Hill,Uber,UberPool,38.88,2.148,1,partly-cloudy-night,40.81,0,0.67,8.04,12.19,350.7
f6cad,2020-11-11 12:00:00,12,11,11,Wed,North Station,Northeastern University,Uber,WAV,38.88,4.044,1,partly-cloudy-night,21.41,0,0.63,3.32,3.37,327.1
1129b,2020-11-25 14:00:00,14,25,11,Wed,Haymarket Square,Theatre District,Uber,UberX,38.88,1.392,1,cloudy,43.41,0.32,0.89,6.75,7.54,327.3
31bb0,2020-11-14 14:10:00,14,14,11,Sat,Fenway,North Station,Uber,Black SUV,38.88,3.684,1,cloudy,43.61,0,0.69,7.05,9.46,319.9
66776,2020-11-26 09:46:00,9,26,11,Thu,Financial District,Northeastern University,Uber,Taxi,38.88,8.952,1,partly-cloudy-night,35.66,0,0.77,4.47,6.98,341.7
4b1fc,2020-11-14 15:50:00,15,14,11,Sat,West End,Northeastern University,Uber,Black,38.88,3.696,1,cloudy,43.65,0,0.72,7.79,8.17,322.1
d54df,2020-11-15 13:35:00,13,15,11,Sun,Haymarket Square,North Station,Uber,UberXL,38.88,0.588,1,cloudy,36.59,0,0.87,7.81,8.45,323.2
2.50E+19,2020-11-15 05:25:00,5,15,11,Sun,Haymarket Square,Theatre District,Uber,UberPool,38.88,1.392,1,rain,40.67,0.74,0.88,9.2,12.34,327
dee62,2020-11-01 21:12:00,21,1,11,Sun,West End,North End,Uber,Taxi,38.88,1.476,1,partly-cloudy-night,51.83,0,0.48,7.14,10.31,315.8
7609f,2020-11-14 14:30:00,14,14,11,Sat,Financial District,Northeastern University,Uber,UberXL,38.88,3.96,1,cloudy,43.61,0,0.69,7.05,9.46,319.9
2a716,2020-11-16 16:05:00,16,16,11,Mon,Haymarket Square,Theatre District,Uber,Black SUV,38.88,1.392,1,partly-cloudy-day,29.98,0,0.42,12.77,22.43,376.6
9d585,2020-11-28 10:52:00,10,28,11,Sat,Haymarket Square,North Station,Uber,Black,38.88,0.588,1,clear-night,31.08,0,0.83,2.96,3.01,279.3
4847d,2020-11-01 00:38:00,0,1,11,Sun,Haymarket Square,Theatre District,Uber,UberX,38.88,1.416,1,cloudy,40.12,0,0.62,3.16,3.51,286.6
bbe9d,2020-11-12 03:40:00,3,12,11,Thu,South Station,North Station,Uber,WAV,38.88,1.896,1,cloudy,32.97,0,0.67,1.28,1.99,314.2
f43ba,2020-11-26 13:01:00,13,26,11,Thu,North Station,Fenway,Uber,UberPool,38.88,3.66,1,partly-cloudy-day,37.38,0,0.68,5.85,5.9,345.9
144c3,2020-11-01 03:47:00,3,1,11,Sun,Back Bay,Northeastern University,Uber,Black,38.88,1.32,1,cloudy,49.52,0.1,0.93,2.49,2.54,285.7
42222,2020-11-01 00:18:00,0,1,11,Sun,Haymarket Square,Beacon Hill,Uber,Black SUV,38.88,1.632,1,cloudy,49.85,0,0.93,2.67,3.12,285.8
e7b5f,2020-11-12 21:45:00,21,12,11,Thu,West End,Haymarket Square,Uber,UberX,38.88,0.864,1,partly-cloudy-night,44.31,0,0.64,3.18,4.35,288.1
a7c75,2020-11-25 03:18:00,3,25,11,Wed,Haymarket Square,Theatre District,Uber,WAV,38.88,1.416,1,rain,45.13,1,0.87,11.07,16.87,288.2
f7d8d,2020-11-27 19:03:00,19,27,11,Fri,Northeastern University,Theatre District,Uber,UberPool,38.88,2.292,1,partly-cloudy-day,44.89,0,0.5,12.06,19.95,307.6
42627,2020-11-11 14:35:00,14,11,11,Wed,Financial District,South Station,Uber,Taxi,38.88,0.468,1,partly-cloudy-day,26.95,0,0.57,3.04,4.2,325.4
8b131,2020-11-14 18:25:00,18,14,11,Sat,Beacon Hill,South Station,Uber,UberXL,38.88,2.976,1,cloudy,44.22,0.14,0.75,7.65,8.94,321.1
31758,2020-11-11 23:30:00,23,11,11,Wed,Financial District,South Station,Uber,UberX,38.88,0.468,1,cloudy,32.81,0,0.6,2.24,2.6,326.2
cacfa,2020-11-16 09:55:00,9,16,11,Mon,Back Bay,Northeastern University,Uber,Taxi,38.88,1.464,1,cloudy,27.61,0,0.49,14.23,27.23,363.3
2423a,2020-11-25 23:27:00,23,25,11,Wed,Haymarket Square,Back Bay,Uber,Black,38.88,4.56,1,partly-cloudy-night,41.78,0,0.69,7.66,11.55,306.3
f0d2a,2020-11-12 07:15:00,7,12,11,Thu,Back Bay,Northeastern University,Uber,UberXL,38.88,1.464,1,cloudy,30.62,0,0.72,0.96,2.31,296
7c685,2020-11-24 23:39:00,23,24,11,Tue,North End,West End,Uber,UberPool,38.88,1.392,1,rain,45.74,1,0.89,7.79,7.84,295.2
3e90c,2020-11-16 05:00:00,5,16,11,Mon,Fenway,Financial District,Uber,Black SUV,38.88,5.28,1,cloudy,37.67,0,0.64,8.95,15.13,362
28d01,2020-11-28 10:32:00,10,28,11,Sat,Beacon Hill,North End,Uber,WAV,38.88,2.652,1,clear-night,31.08,0,0.83,2.96,3.01,279.3
c1906,2020-11-25 16:00:00,16,25,11,Wed,North End,West End,Uber,UberPool,38.88,1.392,1,cloudy,42.4,0,0.81,11.09,17.46,331.4
c2908,2020-11-27 02:14:00,2,27,11,Fri,Financial District,Haymarket Square,Uber,WAV,38.88,1.5,1,partly-cloudy-night,39.32,0,0.69,8.21,12.41,346.8
0324d,2020-11-12 17:00:00,17,12,11,Thu,Financial District,Northeastern University,Uber,Black,38.88,3.672,1,partly-cloudy-day,46.29,0,0.52,3.66,3.71,287
e0f9a,2020-11-13 23:20:00,23,13,11,Fri,Haymarket Square,North Station,Uber,Taxi,38.88,0.588,1,partly-cloudy-night,47.55,0,0.63,5.48,9.71,297.6
54879,2020-11-02 06:18:00,6,2,11,Mon,Beacon Hill,Haymarket Square,Uber,Black SUV,38.88,1.476,1,cloudy,42.07,0,0.62,7.52,9.07,341.8
0ef1e,2020-11-15 10:30:00,10,15,11,Sun,North End,Back Bay,Uber,UberX,38.88,4.332,1,rain,36.85,0.59,0.92,8.2,9.66,326.6
c7747,2020-11-01 07:52:00,7,1,11,Sun,North Station,Haymarket Square,Uber,UberXL,38.88,0.936,1,cloudy,48.67,0,0.93,1.37,1.42,290.6
f9ad6,2020-11-26 14:29:00,14,26,11,Thu,Theatre District,Haymarket Square,Uber,Taxi,38.88,1.932,1,partly-cloudy-day,40.42,0,0.63,6.84,9.31,348.3
947dd,2020-11-01 02:53:00,2,1,11,Sun,Haymarket Square,Theatre District,Uber,Black SUV,38.88,1.392,1,partly-cloudy-night,37.9,0,0.8,1.85,2.36,272
085d4,2020-11-15 21:45:00,21,15,11,Sun,Financial District,North End,Uber,UberX,38.88,1.452,1,partly-cloudy-night,41.87,0,0.69,6.57,7.89,352.3
9c0f8,2020-11-01 20:32:00,20,1,11,Sun,Financial District,Northeastern University,Uber,UberXL,38.88,8.952,1,rain,51.1,0.59,0.94,2.79,2.84,280.6
667b4,2020-11-25 16:21:00,16,25,11,Wed,North End,West End,Uber,WAV,38.88,1.332,1,cloudy,42.4,0,0.81,11.09,17.46,331.4
7.70E+92,2020-11-01 01:52:00,1,1,11,Sun,Financial District,Haymarket Square,Uber,Black,38.88,1.5,1,cloudy,49.33,0,0.93,2.63,3.6,286
a753e,2020-11-14 01:45:00,1,14,11,Sat,Beacon Hill,Northeastern University,Uber,UberPool,38.88,2.364,1,partly-cloudy-night,43.59,0,0.68,4.63,7.07,295.3
bdc25,2020-11-14 12:55:00,12,14,11,Sat,North Station,Haymarket Square,Uber,UberX,38.88,0.672,1,cloudy,42.49,0,0.69,6.68,8.43,317.9
ad942,2020-11-15 05:40:00,5,15,11,Sun,Financial District,North End,Uber,Taxi,38.88,1.452,1,rain,40.67,0.74,0.88,9.2,12.34,327
bfd50,2020-11-26 00:00:00,0,26,11,Thu,Back Bay,Fenway,Uber,UberPool,38.88,1.608,1,clear-night,40.53,0,0.71,6.96,10.49,313
ac372,2020-11-26 15:01:00,15,26,11,Thu,Beacon Hill,Haymarket Square,Uber,Black SUV,38.88,1.62,1,partly-cloudy-day,42.64,0,0.58,8.32,12.36,349.8
ae4fd,2020-11-01 08:02:00,8,1,11,Sun,Back Bay,Fenway,Uber,UberXL,38.88,1.608,1,partly-cloudy-night,33.74,0,0.79,3.88,3.93,282
12bc4,2020-11-11 05:00:00,5,11,11,Wed,Back Bay,Boston University,Uber,Black,38.88,1.692,1,clear-night,21.47,0,0.54,4.14,4.19,324.8
e2f90,2020-11-25 03:09:00,3,25,11,Wed,North End,Back Bay,Uber,WAV,38.88,3.408,1,rain,45.13,1,0.87,11.07,16.87,288.2
5650c,2020-11-26 16:59:00,16,26,11,Thu,Theatre District,Haymarket Square,Uber,UberPool,38.88,1.932,1,partly-cloudy-day,42.56,0,0.59,8.26,12.74,349.9
a39fb,2020-11-11 20:40:00,20,11,11,Wed,Financial District,Haymarket Square,Uber,Black SUV,38.88,1.5,1,partly-cloudy-day,34.55,0,0.55,2.95,3,328
97365,2020-11-14 06:05:00,6,14,11,Sat,Financial District,Haymarket Square,Uber,Black,38.88,1.5,1,clear-night,41.76,0,0.67,7.01,8.45,296.6
3bf8d,2020-11-01 20:42:00,20,1,11,Sun,Theatre District,North End,Uber,Taxi,38.88,1.884,1,rain,51.1,0.59,0.94,2.79,2.84,280.6
9748b,2020-11-26 13:23:00,13,26,11,Thu,Beacon Hill,Boston University,Uber,UberXL,38.88,2.7,1,partly-cloudy-day,37.38,0,0.68,5.85,5.9,345.9
91d87,2020-11-01 16:23:00,16,1,11,Sun,Theatre District,South Station,Uber,WAV,38.88,0.66,1,partly-cloudy-day,41.41,0,0.59,3.72,4.93,275.7
f2605,2020-11-14 04:35:00,4,14,11,Sat,North Station,North End,Uber,UberX,38.88,1.296,1,clear-night,42.1,0,0.67,4.65,5.88,293.9
51bb5,2020-11-01 18:28:00,18,1,11,Sun,Theatre District,Haymarket Square,Uber,UberPool,38.88,1.932,1,rain,49.63,1,0.9,4.81,7.46,280.7
e892b,2020-11-24 15:17:00,15,24,11,Tue,Beacon Hill,Fenway,Uber,Taxi,38.88,2.844,1,rain,45.55,0.86,0.91,3.46,3.88,292.9
d5394,2020-11-26 19:02:00,19,26,11,Thu,Beacon Hill,Boston University,Uber,UberXL,38.88,2.724,1,cloudy,42.87,0,0.61,9.47,14.84,352.1
5cb57,2020-11-13 05:25:00,5,13,11,Fri,Financial District,Haymarket Square,Uber,WAV,38.88,1.5,1,cloudy,46.58,0,0.91,5.31,8.29,295.9
c289f,2020-11-12 08:35:00,8,12,11,Thu,Beacon Hill,Fenway,Uber,Black,38.88,2.784,1,partly-cloudy-night,29.6,0,0.77,1.82,2.85,295.2
23b72,2020-11-15 04:50:00,4,15,11,Sun,Theatre District,South Station,Uber,Black SUV,38.88,0.696,1,rain,41.48,1,0.88,10.38,15.65,326
118c6,2020-11-25 10:45:00,10,25,11,Wed,Back Bay,Northeastern University,Lyft,Lyft,39.6,1.296,1,rain,46.85,1,0.91,6.8,7.4,294.1
7be7a,2020-11-12 20:05:00,20,12,11,Thu,Beacon Hill,South Station,Uber,UberPool,39.6,2.976,1,partly-cloudy-day,46.75,0,0.55,3.77,4.03,287
14cf0,2020-11-26 18:08:00,18,26,11,Thu,North End,West End,Uber,Taxi,39.6,1.392,1,cloudy,42.32,0,0.62,9.14,15.01,351
218,2020-11-15 08:50:00,8,15,11,Sun,Boston University,North Station,Uber,WAV,39.6,4.068,1,rain,39.23,1,0.89,10.81,10.86,330.1
45072,2020-11-12 10:35:00,10,12,11,Thu,Theatre District,Haymarket Square,Lyft,Lyft,39.6,2.1,1,partly-cloudy-night,29.11,0,0.77,2.89,4.73,292.6
a8b59,2020-11-14 13:55:00,13,14,11,Sat,Financial District,Haymarket Square,Lyft,Black,39.6,1.404,1,cloudy,43.51,0,0.68,7.19,8.95,319
56931,2020-11-01 13:53:00,13,1,11,Sun,Back Bay,Fenway,Lyft,Lyft,39.6,1.68,1,partly-cloudy-day,37.35,0,0.7,5.99,6.33,277.9
6f56a,2020-11-25 20:30:00,20,25,11,Wed,North End,North Station,Lyft,Black SUV,39.6,1.212,1,partly-cloudy-day,44.42,0,0.67,9.48,11.72,309.3
d97cc,2020-11-25 21:12:00,21,25,11,Wed,Haymarket Square,Back Bay,Lyft,Lyft,39.6,2.868,1,partly-cloudy-night,43.63,0,0.68,8.85,10.34,306.8
c7263,2020-11-13 18:00:00,18,13,11,Fri,Theatre District,Boston University,Lyft,Lyft,39.6,3.816,1,partly-cloudy-day,54.91,0,0.65,2.85,4.28,299.1
11d25,2020-11-13 00:55:00,0,13,11,Fri,North Station,North End,Lyft,Black SUV,39.6,1.296,1,cloudy,43,0,0.79,3.77,3.82,288
3f590,2020-11-14 20:25:00,20,14,11,Sat,Boston University,West End,Lyft,Black,39.6,3.768,1,cloudy,44.25,0,0.71,7.85,12.68,320.2
622c5,2020-11-16 16:25:00,16,16,11,Mon,Beacon Hill,Haymarket Square,Lyft,Lyft,39.6,1.668,1,partly-cloudy-day,29.98,0,0.42,12.77,22.43,376.6
3cd98,2020-11-27 01:11:00,1,27,11,Fri,Theatre District,North End,Lyft,Lyft,39.6,2.112,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
eddb9,2020-11-01 13:27:00,13,1,11,Sun,North End,North Station,Lyft,Lyft,39.6,1.224,1,cloudy,50.74,0,0.9,4.13,5.82,299.7
1f987,2020-11-28 00:28:00,0,28,11,Sat,Haymarket Square,West End,Lyft,Lyft,39.6,0.768,1,clear-night,40,0,0.6,8.23,11.12,297.6
1e0d8,2020-11-28 16:07:00,16,28,11,Sat,Back Bay,South Station,Lyft,Lyft,39.6,3.132,1,clear-day,41.53,0,0.6,3.39,4.45,267.8
c63f4,2020-11-15 02:45:00,2,15,11,Sun,Beacon Hill,North End,Uber,WAV,39.6,1.62,1,rain,41.79,1,0.89,9.08,14.62,322.2
47c18,2020-11-01 18:43:00,18,1,11,Sun,North End,Financial District,Uber,UberPool,39.6,1.284,1,rain,49.63,1,0.9,4.81,7.46,280.7
e41d7,2020-11-01 19:58:00,19,1,11,Sun,North Station,Fenway,Lyft,Lyft,39.6,3.804,1,cloudy,54.74,0,0.48,7.25,8.97,311
b1873,2020-11-25 00:58:00,0,25,11,Wed,North Station,North End,Lyft,Black SUV,39.6,1.44,1,rain,45.92,1,0.89,8.26,8.38,294.3
3c8f5,2020-11-26 14:01:00,14,26,11,Thu,North Station,Boston University,Lyft,Black,39.6,3.768,1,partly-cloudy-day,40.42,0,0.63,6.84,9.31,348.3
57f07,2020-11-14 22:40:00,22,14,11,Sat,South Station,North Station,Uber,UberX,39.6,1.896,1,rain,43.78,0.47,0.75,7.95,9.38,320.7
83005,2020-11-01 14:12:00,14,1,11,Sun,Haymarket Square,Beacon Hill,Lyft,Lyft,39.6,1.668,1,partly-cloudy-day,53.85,0,0.85,4.88,4.93,298.9
344f0,2020-11-13 23:15:00,23,13,11,Fri,South Station,Theatre District,Uber,Black,39.6,1.56,1,partly-cloudy-night,47.55,0,0.63,5.48,9.71,297.6
340f1,2020-11-14 03:35:00,3,14,11,Sat,Boston University,Back Bay,Lyft,Black SUV,39.6,1.824,1,clear-night,42.08,0,0.68,5.15,6.33,294
f2d2c,2020-11-13 14:30:00,14,13,11,Fri,North Station,South Station,Lyft,Lyft,39.6,2.58,1,cloudy,49.35,0.02,0.86,3.63,5.08,296.5
6b5c8,2020-11-27 04:23:00,4,27,11,Fri,North End,North Station,Lyft,Lyft,39.6,1.332,1,partly-cloudy-night,39.58,0,0.68,8.45,9.65,344.6
4c2b4,2020-11-11 03:55:00,3,11,11,Wed,Financial District,Haymarket Square,Lyft,Lyft,39.6,1.512,1,clear-night,24.66,0,0.42,3.71,3.76,326.4
edfe5,2020-11-13 08:10:00,8,13,11,Fri,Beacon Hill,Haymarket Square,Lyft,Lyft,39.6,1.62,1,cloudy,48.21,0,0.87,4.64,7.83,294.7
020a7,2020-11-01 13:37:00,13,1,11,Sun,Theatre District,Boston University,Lyft,Lyft,39.6,5.712,1,partly-cloudy-day,37.35,0,0.7,5.99,6.33,277.9
f5e38,2020-11-15 16:40:00,16,15,11,Sun,North End,Financial District,Uber,Black,39.6,1.248,1,cloudy,39.02,0,0.86,6.15,7.22,324.9
fd467,2020-11-25 03:54:00,3,25,11,Wed,North Station,North End,Lyft,Lyft,39.6,1.308,1,rain,45.13,1,0.87,11.07,16.87,288.2
4024a,2020-11-14 23:30:00,23,14,11,Sat,Boston University,Theatre District,Lyft,Lyft,39.6,3.516,1,rain,42.69,0.94,0.84,8.23,8.28,323.2
29232,2020-11-13 20:30:00,20,13,11,Fri,South Station,Financial District,Uber,Black SUV,39.6,0.648,1,clear-day,52.55,0,0.6,4.71,4.76,300.1
5797b,2020-11-01 15:03:00,15,1,11,Sun,South Station,West End,Lyft,Lyft,39.6,1.992,1,rain,46.8,1,0.9,6.64,8.61,275.4
21153,2020-11-27 01:05:00,1,27,11,Fri,South Station,Financial District,Uber,UberX,39.6,0.756,1,partly-cloudy-night,39.82,0,0.7,8.34,11.52,347.8
47131,2020-11-01 23:33:00,23,1,11,Sun,North End,North Station,Uber,WAV,39.6,1.236,1,partly-cloudy-night,38.45,0,0.72,2.27,2.85,269.4
13285,2020-11-26 15:08:00,15,26,11,Thu,Financial District,Fenway,Lyft,Black,39.6,5.412,1,partly-cloudy-day,42.64,0,0.58,8.32,12.36,349.8
43b98,2020-11-01 08:28:00,8,1,11,Sun,North Station,North End,Uber,Black SUV,39.6,1.296,1,partly-cloudy-night,33.74,0,0.79,3.88,3.93,282
825f9,2020-11-28 17:57:00,17,28,11,Sat,Haymarket Square,Beacon Hill,Lyft,Lyft,39.6,1.464,1,partly-cloudy-day,42.86,0,0.55,3.5,4.25,269.6
4c455,2020-11-25 21:24:00,21,25,11,Wed,North Station,Haymarket Square,Uber,Taxi,39.6,0.672,1,partly-cloudy-night,43.63,0,0.68,8.85,10.34,306.8
a7304,2020-11-25 11:57:00,11,25,11,Wed,Theatre District,Fenway,Lyft,Lyft,39.6,3.828,1,rain,47.63,1,0.9,5.4,5.45,303.4
13a4b,2020-11-01 21:08:00,21,1,11,Sun,Northeastern University,West End,Lyft,Lyft,39.6,3.336,1.25,rain,53.5,0.46,0.93,4.24,4.32,280.6
4cece,2020-11-26 09:50:00,9,26,11,Thu,Haymarket Square,North Station,Uber,WAV,39.6,0.588,1,partly-cloudy-night,35.66,0,0.77,4.47,6.98,341.7
0cded,2020-11-28 09:53:00,9,28,11,Sat,Haymarket Square,Financial District,Lyft,Lyft,39.6,1.2,1,clear-night,31.44,0,0.83,2.95,3,280.8
96a1f,2020-11-27 06:33:00,6,27,11,Fri,Theatre District,Fenway,Lyft,Lyft,39.6,5.172,1,partly-cloudy-night,40.14,0,0.67,9.35,13.26,342.5
7f26a,2020-11-15 09:45:00,9,15,11,Sun,West End,North End,Lyft,Lyft,39.6,1.272,1,rain,37.24,0.74,0.92,8.45,10.37,327.6
469f3,2020-11-01 12:28:00,12,1,11,Sun,Haymarket Square,North Station,Uber,Black SUV,39.6,0.588,1,cloudy,50.03,0,0.9,3.58,5.25,299.9
b80d7,2020-11-24 22:42:00,22,24,11,Tue,Back Bay,Fenway,Lyft,Black,39.6,1.74,1,rain,46.33,0.42,0.86,6.95,7,293.8
4fe3b,2020-11-01 07:22:00,7,1,11,Sun,West End,North End,Uber,UberXL,39.6,2.232,1,cloudy,48.67,0,0.93,1.37,1.42,290.6
92952,2020-11-11 23:35:00,23,11,11,Wed,North End,Back Bay,Lyft,Black SUV,39.6,3.372,1,cloudy,32.81,0,0.6,2.24,2.6,326.2
3d5e7,2020-11-25 09:54:00,9,25,11,Wed,Boston University,North Station,Lyft,Lyft,39.6,4.176,1,rain,46.28,1,0.91,8.79,15.21,289.1
73a1b,2020-11-11 20:05:00,20,11,11,Wed,North Station,Fenway,Lyft,Black,39.6,3.84,1,partly-cloudy-day,34.55,0,0.55,2.95,3,328
c827b,2020-11-01 14:23:00,14,1,11,Sun,Beacon Hill,Haymarket Square,Uber,Taxi,39.6,1.62,1,partly-cloudy-day,38.39,0,0.66,5.8,6.24,278
21ba6,2020-11-27 09:13:00,9,27,11,Fri,North End,North Station,Uber,WAV,39.6,1.104,1,partly-cloudy-night,39.19,0,0.65,10.56,11.38,339.8
24f56,2020-11-02 00:02:00,0,2,11,Mon,Financial District,Boston University,Lyft,Black,39.6,6.396,1,clear-night,47.76,0,0.55,3.96,6.3,324.8
be900,2020-11-26 17:08:00,17,26,11,Thu,Boston University,Financial District,Lyft,Lyft,39.6,5.4,1,cloudy,42.17,0,0.61,8.69,14.88,350.3
fbbee,2020-11-28 04:03:00,4,28,11,Sat,Financial District,South Station,Lyft,Lyft,39.6,0.552,1.75,clear-night,35.78,0,0.71,5.21,5.26,289
15c63,2020-11-26 13:17:00,13,26,11,Thu,West End,Northeastern University,Lyft,Lyft,39.6,3.66,1,partly-cloudy-day,37.38,0,0.68,5.85,5.9,345.9
aa5c9,2020-11-26 22:43:00,22,26,11,Thu,Fenway,West End,Lyft,Black SUV,39.6,3.336,1,cloudy,41.83,0,0.62,9.01,12.7,352.7
621c7,2020-11-01 22:43:00,22,1,11,Sun,North Station,North End,Lyft,Lyft,39.6,1.368,1,cloudy,50.9,0.03,0.9,2.78,4.35,282.8
5d9b2,2020-11-01 11:27:00,11,1,11,Sun,Theatre District,North End,Uber,UberPool,39.6,1.884,1,partly-cloudy-night,33.71,0,0.77,4.17,4.73,279.3
0dc18,2020-11-16 15:55:00,15,16,11,Mon,West End,Haymarket Square,Lyft,Black SUV,39.6,0.972,1,partly-cloudy-day,28.81,0,0.44,14.04,24.41,374.8
cc383,2020-11-26 09:58:00,9,26,11,Thu,Theatre District,North End,Lyft,Lyft,39.6,2.076,1,partly-cloudy-night,35.66,0,0.77,4.47,6.98,341.7
d70e2,2020-11-27 20:23:00,20,27,11,Fri,Theatre District,Haymarket Square,Lyft,Lyft,39.6,2.1,1,partly-cloudy-day,43.9,0,0.52,10.61,17.13,305.3
e6be3,2020-11-26 11:11:00,11,26,11,Thu,Northeastern University,Theatre District,Lyft,Lyft,39.6,2.436,1,partly-cloudy-night,36.94,0,0.71,5.24,7.18,343.7
f91c7,2020-11-11 15:45:00,15,11,11,Wed,Haymarket Square,Beacon Hill,Lyft,Black,39.6,1.596,1,partly-cloudy-day,29.82,0,0.55,2.74,4.04,324.8
6e07d,2020-11-15 09:50:00,9,15,11,Sun,Beacon Hill,Boston University,Uber,Taxi,39.6,2.724,1,rain,37.24,0.74,0.92,8.45,10.37,327.6
45232,2020-11-12 13:05:00,13,12,11,Thu,South Station,Theatre District,Lyft,Lyft,39.6,1.464,1,clear-day,31.98,0,0.78,2.13,4.26,289.1
e2352,2020-11-01 20:43:00,20,1,11,Sun,West End,North End,Uber,Taxi,39.6,1.476,1,partly-cloudy-day,44.54,0,0.53,1.86,3.68,271.2
32bfc,2020-11-02 04:53:00,4,2,11,Mon,North Station,Boston University,Lyft,Black SUV,39.6,3.78,1,partly-cloudy-night,43.48,0,0.63,7,9.14,333.8
145de,2020-11-28 02:47:00,2,28,11,Sat,Theatre District,South Station,Lyft,Lyft,39.6,0.708,1,clear-night,38.51,0,0.65,6.61,8.51,294.8
